userid	time	tz	gps_time	altitude	longitude	latitude	speed	heading	horizontal_accuracy	horizontal_dop	vertical_accuracy	vertical_dop	speed_accuracy	heading_accuracy	time_since_gps_boot
017	1255109147	-3600	1255109147	464.0	6.56	46.51	6.44399986267	6.40000009537	102.707122803	5.03999996185	74.0	3.57999992371	21.636000824	163.050003052	31.0
017	1255109157	-3600	1255109157	457.0	6.56	46.51	3.96000008583	358.519989014	29.5993347168	1.37999999523	52.5	1.78999996185	7.34399986267	72.9800033569	41.0
017	1255109167	-3600	1255109167	463.5	6.56	46.51	3.0960000515	18.4200000763	43.9310874939	1.49000000954	109.5	3.21000003815	3.85200018883	70.4499969482	51.0
017	1255109176	-3600	1255109176	452.5	6.56	46.51	6.5880001545	316.640014648	50.9120635986	2.70000004768	63.5	3.19000005722	23.5439998627	32.2700004578	60.0
017	1255109186	-3600	1255109186	450.0	6.56	46.51	2.3039999485	247.059997559	45.9310417175	2.27999997139	95.0	3.29999995232	8.42399969101	207.559997559	70.0
017	1255109196	-3600	1255109196	451.5	6.56	46.51	2.3039999485	247.059997559	114.669120789	2.59999990463	250.5	5.48000001907	8.42399969101	207.559997559	80.0
017	1255109206	-3600	1255109206	452.0	6.56	46.51	2.3039999485	247.059997559	188.931594849	2.42000007629	14.0	0.97000002861	8.42399969101	207.559997559	90.0
017	1255109216	-3600	1255109216	453.0	6.56	46.51	2.3039999485	247.059997559	56.8741912842	3.28999996185	115.0	6.23999977112	8.42399969101	207.559997559	100.0
017	1255109226	-3600	1255109226	454.0	6.56	46.51	2.3039999485	247.059997559	154.298416138	1.55999994278	5.5	0.959999978542	8.42399969101	207.559997559	110.0
017	1255109236	-3600	1255109236	454.0	6.56	46.51	2.3039999485	247.059997559	198.18421936	1.64999997616	2.5	0.949999988079	8.42399969101	207.559997559	120.0
017	1255114080	-3600	1255114080	480.0	6.57876220268	46.5374093435	3.23999991417	23.2800006866	76.3303604126	1.69000005722	96.0	2.72000002861	6.08400020599	225.990005493	29.0
017	1255114090	-3600	1255114090	485.5	6.578990358	46.5373759835	7.66800041199	153.5	102.239212036	2.83999991417	162.0	4.61999988556	6.33599996567	52.6399993896	39.0
017	1255114100	-3600	1255114100	492.0	6.57901055838	46.5372360896	7.66800041199	153.5	113.318206787	1.96000003815	170.5	2.75	6.33599996567	52.6399993896	49.0
017	1255114110	-3600	1255114110	498.0	6.57902455615	46.537197449	4.392000103	225.490005493	92.7299880981	1.50999999046	138.5	2.00999999046	34.8839984894	254.820007324	59.0
017	1255114120	-3600	1255114120	499.0	6.57900217648	46.5371728901	4.392000103	225.490005493	194.818252563	2.90000009537	14.5	0.939999997616	34.8839984894	254.820007324	69.0
017	1255114210	-3600	1255114210	497.5	6.57981170038	46.537161323	1.907999897	324.679992676	128.608428955	1.62000000477	20.0	0.939999997616	22.3919992447	359.989990234	159.0
017	1255114220	-3600	1255114220	486.5	6.57965026499	46.5375812562	2.7	242.779998779	25.9314918518	1.30999994278	33.0	1.84000003338	3.67199993134	127.88999939	169.0
017	1255114230	-3600	1255114230	484.0	6.57950869469	46.5376187233	4.64399986267	338.720001221	34.6784667969	1.70000004768	42.5	2.32999992371	3.67199993134	46.9700012207	179.0
017	1255114240	-3600	1255114240	484.5	6.57947877131	46.5376889637	0.612000006437	265.350006104	48.4441947937	2.1400001049	89.5	2.99000000954	10.4400003433	359.989990234	189.0
017	1255114249	-3600	1255114249	484.5	6.57948338136	46.5377006983	1.11600000858	175.009994507	40.1651344299	1.37000000477	43.5	1.92999994755	2.62800006866	359.989990234	198.0
017	1255114259	-3600	1255114259	486.5	6.579474748	46.5377457929	4.8960000515	100.779998779	49.4856796265	2.17000007629	92.5	4.78999996185	14.5439998627	222.75	208.0
017	1255114269	-3600	1255114269	486.0	6.57946753956	46.5377427755	0.180000002682	164.509994507	52.013923645	2.16000008583	82.5	4.80000019073	1.72799996138	359.989990234	218.0
017	1255114279	-3600	1255114279	477.5	6.57949360727	46.5377664124	1.15199997425	137.580001831	25.5239543915	2.48000001907	25.0	2.79999995232	11.231999588	290.070007324	228.0
017	1255114289	-3600	1255114289	474.0	6.57954951455	46.5377260955	1.2960000515	136.229995728	35.9237213135	2.48000001907	48.0	2.80999994278	14.4	300.890014648	238.0
017	1255114299	-3600	1255114299	471.5	6.57954859254	46.5377228265	1.4039999485	311.609985352	27.8257884979	1.32000005245	39.0	2.25999999046	4.67999982834	220.380004883	248.0
017	1255114309	-3600	1255114309	469.5	6.57956317704	46.5377134388	0.107999997586	213.470001221	17.9543132782	1.32000005245	39.5	2.26999998093	1.83599996567	359.989990234	258.0
017	1255114319	-3600	1255114319	469.5	6.57956091393	46.5377112595	0.143999996781	138.130004883	37.7199058533	1.32000005245	67.0	2.27999997139	2.7	359.989990234	268.0
017	1255114333	-3600	1255114333	470.5	6.57955471132	46.5377228265	0.467999982834	152.440002441	23.8711605072	1.45000004768	68.5	2.5	2.33999991417	359.989990234	282.0
017	1255114351	-3600	1255114351	473.0	6.57957742627	46.5377084935	0.431999990344	150.380004883	40.7613487244	1.48000001907	49.5	2.70000004768	2.51999995708	359.989990234	300.0
017	1255114368	-3600	1255114368	474.0	6.57958798747	46.5376731219	0.252000001073	174.960006714	40.6934242249	2.47000002861	36.5	1.91999995708	1.98000004292	359.989990234	317.0
017	1255114379	-3600	1255114379	476.0	6.57958958003	46.5376573639	0.252000001073	155.419998169	44.700881958	2.04999995232	72.0	4.96999979019	2.08799993992	359.989990234	328.0
017	1255114389	-3600	1255114389	474.0	6.57959150787	46.5376799112	0.252000001073	155.720001221	31.3200492859	1.66999995708	35.5	2.33999991417	2.807999897	359.989990234	338.0
017	1255114399	-3600	1255114399	469.0	6.5796811942	46.5377041349	0.360000005364	166.399993896	74.8737869263	2.71000003815	175.0	6.98000001907	3.06000008583	359.989990234	348.0
017	1255114409	-3600	1255114409	465.0	6.57968354113	46.537692065	2.26799998283	329.350006104	63.1457481384	1.84000003338	117.0	3.44000005722	30.9600013733	186.279998779	358.0
017	1255114419	-3600	1255114419	464.0	6.57981890881	46.5376376664	2.26799998283	329.350006104	68.8437347412	1.90999996662	120.0	2.47000002861	30.9600013733	186.279998779	368.0
017	1255114429	-3600	1255114429	460.5	6.57969418614	46.5376610519	2.16000008583	171.429992676	53.7648277283	1.96000003815	108.0	2.94000005722	5.507999897	359.989990234	378.0
017	1255114439	-3600	1255114439	459.0	6.57968722916	46.5376857785	0.648000025749	192.479995728	37.8331108093	1.73000001907	28.0	2.06999993324	2.51999995708	359.989990234	388.0
017	1255114449	-3600	1255114449	464.5	6.57967339903	46.537692987	0.180000002682	174.460006714	32.8973731995	1.76999998093	64.0	3.3599998951	2.55599992275	359.989990234	398.0
017	1255114459	-3600	1255114459	466.5	6.57967046536	46.5377201443	0.215999995172	118.279998779	41.8481140137	2.82999992371	42.0	2.48000001907	2.66400003433	359.989990234	408.0
017	1255114469	-3600	1255114469	467.0	6.57963970379	46.5377452062	0.863999980688	312.589996338	45.24426651	2.30999994278	41.0	2.16000008583	3.81599979401	359.989990234	418.0
017	1255114847	-3600	1255114847	497.5	6.59204147921	46.5329598119			72.6776123047	2.54999995232	112.0	5.94999980927			13.0
017	1255114857	-3600	1255114857	496.0	6.59199403766	46.5327824509	11.9879997253	128.710006714	89.1376190186	1.75999999046	176.5	3.26999998093	18.2879997253	41.8899993896	23.0
