userid	time	tz	gps_time	altitude	longitude	latitude	speed	heading	horizontal_accuracy	horizontal_dop	vertical_accuracy	vertical_dop	speed_accuracy	heading_accuracy	time_since_gps_boot
120	1254418997	-10800	1254418997	504.5	6.66726551131	46.5091460796	46.8720016479	93.1200027466	86.9640808105	1.75	115.5	2.02999997139	36.2160015106	0.850000023842	26.0
120	1254419007	-10800	1254419007	496.5	6.66845708222	46.5090362767	57.4199993134	112.519996643	90.2847595215	2.21000003815	20.0	0.959999978542	31.104001236	1.46000003815	36.0
120	1254419018	-10800	1254419018	496.5	6.66897240143	46.5089455007	57.4199993134	112.519996643	124.404747009	2.29999995232	6.5	1.0	31.104001236	1.46000003815	47.0
120	1254419027	-10800	1254419027	496.5	6.6694540254	46.5087913576	57.4199993134	112.519996643	73.7568283081	2.42000007629	2.5	1.0	31.104001236	1.46000003815	56.0
120	1254419037	-10800	1254419037	496.5	6.67051970017	46.5084229731	39.095998764	133.279998779	138.283676147	4.71000003815	3.5	1.0	20.3400003433	2.17000007629	66.0
120	1254419047	-10800	1254419047	496.5	6.67210463364	46.5072589786	42.0839984894	127.559997559	83.7113265991	2.29999995232	1.0	1.0	23.615999794	1.5	76.0
120	1254419057	-10800	1254419057	496.5	6.6729598389	46.5067750915	43.5600013733	117.129997253	246.726516724	4.65999984741	1.0	1.0	21.7800006866	0.77999997139	86.0
120	1254419067	-10800	1254419067	496.5	6.67470687831	46.5060664857	42.9480010986	117.63999939	34.1501731873	2.28999996185	0.5	1.0	12.7439998627	0.579999983311	96.0
120	1254419078	-10800	1254419078	496.5	6.67634838961	46.5053917428	47.4120002747	116.25	65.4400405884	1.62000000477	0.5	0.889999985695	25.0199993134	0.759999990463	107.0
120	1254419087	-10800	1254419087	496.5	6.67792427063	46.5046285708	49.031999588	126.349998474	83.326423645	4.28000020981	75.5	2.34999990463	23.5080007553	1.11000001431	116.0
120	1254419097	-10800	1254419097	493.5	6.67920795862	46.5038832522	52.236000824	116.559997559	65.3343811035	3.02999997139	94.0	4.07999992371	14.3280000687	1.00999999046	126.0
120	1254419107	-10800	1254419107	476.0	6.68133788322	46.5041658899	53.2800006866	76.4000015259	35.327507019	3.32999992371	27.0	3.17000007629	5.25600013733	0.280000001192	136.0
120	1254419117	-10800	1254419117	467.5	6.68317536334	46.5045303349	51.9120002747	91.2200012207	54.6855621338	2.20000004768	7.5	0.949999988079	7.23599996567	0.340000003576	146.0
120	1254419127	-10800	1254419127	467.0	6.68478234121	46.5042248985	42.1560001373	109.010002136	46.9649810791	4.34000015259	34.0	2.31999993324	9.82800006866	0.680000007153	156.0
120	1254419137	-10800	1254419137	463.0	6.68571097191	46.5038938134	5.4	111.910003662	87.3716201782	7.65999984741	54.5	3.63000011444	5.4	31.9599990845	166.0
120	1254419147	-10800	1254419147	461.5	6.68574198494	46.503855089	0.143999996781	275.290008545	63.5759277344	4.36999988556	38.0	2.30999994278	4.2119998455	359.989990234	176.0
120	1254419157	-10800	1254419157	461.0	6.6857453377	46.5038478806	0.467999982834	292.059997559	75.3492507935	4.38000011444	39.5	2.30999994278	5.65200018883	359.989990234	186.0
120	1254419167	-10800	1254419167	460.5	6.68616451652	46.5040300193	41.1480010986	47.9000015259	58.6552848816	1.77999997139	94.5	1.96000003815	3.23999991417	0.449999988079	196.0
120	1254419177	-10800	1254419177	460.0	6.68720043554	46.5048351008	41.1480010986	47.9000015259	36.2482414246	2.27999997139	2.0	1.0	3.23999991417	0.449999988079	206.0
120	1254419187	-10800	1254419187	460.0	6.68750159721	46.5052805149	41.1480010986	47.9000015259	208.893417358	2.27999997139	1.0	1.0	3.23999991417	0.449999988079	216.0
120	1254419197	-10800	1254419197	460.5	6.68744351064	46.505452763	41.1480010986	47.9000015259	252.681106567	3.09999990463	9.5	1.0	3.23999991417	0.449999988079	226.0
120	1254419207	-10800	1254419207	460.5	6.68570594277	46.5057447884	41.1480010986	47.9000015259	203.791641235	2.45000004768	3.5	1.0	3.23999991417	0.449999988079	236.0
120	1254419217	-10800	1254419217	460.5	6.68494838665	46.5059335488	41.1480010986	47.9000015259	348.46762085	3.68000006676	1.5	0.920000016689	3.23999991417	0.449999988079	246.0
120	1254419227	-10800	1254419227	460.5	6.68357182721	46.5068761772	41.1480010986	47.9000015259	82.398147583	1.80999994278	156.5	2.17000007629	3.23999991417	0.449999988079	256.0
120	1254419236	-10800	1254419236	461.0	6.68347551918	46.5074942586	41.1480010986	47.9000015259	97.5449752808	3.53999996185	95.0	5.26000022888	3.23999991417	0.449999988079	265.0
120	1254419246	-10800	1254419246	461.0	6.6827561007	46.508742072	41.1480010986	47.9000015259	106.684394836	2.01999998093	1.5	0.97000002861	3.23999991417	0.449999988079	275.0
120	1254419256	-10800	1254419256	461.0	6.68153544461	46.5093711336	41.1480010986	47.9000015259	88.624420166	2.97000002861	113.0	3.90000009537	3.23999991417	0.449999988079	285.0
120	1254419266	-10800	1254419266	461.0	6.68029333085	46.5097762308	41.1480010986	47.9000015259	105.107070923	1.64999997616	1.5	0.889999985695	3.23999991417	0.449999988079	295.0
120	1254419276	-10800	1254419276	461.0	6.67933519586	46.5105332002	41.1480010986	47.9000015259	101.258102417	2.3900001049	1.0	1.0	3.23999991417	0.449999988079	305.0
120	1254419286	-10800	1254419286	461.0	6.67824655469	46.5114660219	50.3279983521	307.489990234	73.7794723511	1.80999994278	1.0	0.959999978542	27.215999794	0.740000009537	315.0
120	1254419296	-10800	1254419296	461.0	6.67711717748	46.5122244162	50.3279983521	307.489990234	68.1720504761	1.80999994278	1.0	0.959999978542	27.215999794	0.740000009537	325.0
120	1254419310	-10800	1254419309	461.0	6.67787892455	46.5127591814	50.3279983521	307.489990234	130.947998047	1.80999994278	1.0	0.959999978542	27.215999794	0.740000009537	338.0
120	1254419318	-10800	1254419318	462.0	6.68021697174	46.5140485691	50.3279983521	307.489990234	85.1528015137	2.01999998093	5.0	0.97000002861	27.215999794	0.740000009537	347.0
120	1254419388	-10800	1254419388	474.5	6.69968259338	46.5125662301	110.879997253	144.559997559	31.0483589172	1.40999996662	6.5	0.899999976158	19.6560001373	0.10000000149	417.0
120	1254419458	-10800	1254419458	541.0	6.72071420541	46.4989327344	105.048001099	100.980003357	35.3199615479	1.30999994278	8.5	0.870000004768	8.56800041199	0.0799999982119	487.0
120	1254419468	-10800	1254419468	545.5	6.72452260549	46.4991907293	104.975999451	78.9199981689	28.3540782928	1.40999996662	4.0	0.870000004768	2.98799993992	0.119999997318	497.0
120	1254419477	-10800	1254419477	547.5	6.72753665291	46.4997078925	104.975999451	78.9199981689	341.7734375	1.69000005722	3.5	0.879999995232	2.98799993992	0.119999997318	506.0
120	1254419487	-10800	1254419487	546.5	6.73132527171	46.499729434	104.975999451	78.9199981689	63.8400726318	2.3599998951	10.5	0.980000019073	2.98799993992	0.119999997318	516.0
120	1254419505	-10800	1254419505	555.0	6.73982326103	46.4975971625	119.916004944	119.88999939	60.7910842896	2.94000005722	75.5	3.82999992371	5.03999991417	0.0399999991059	534.0
120	1254419515	-10800	1254419515	559.0	6.74426231527	46.4968336552	117.431996155	99.3300018311	84.0962219238	2.13000011444	67.0	2.25999999046	9.9	0.0599999986589	544.0
120	1254419525	-10800	1254419525	560.5	6.7478552167	46.4961426514	117.431996155	99.3300018311	121.989707947	2.30999994278	130.5	2.47000002861	9.9	0.0599999986589	554.0
120	1254419535	-10800	1254419535	561.0	6.7495549822	46.4955045373	117.431996155	99.3300018311	248.658554077	4.32999992371	1.5	1.0	9.9	0.0599999986589	564.0
120	1254419545	-10800	1254419545	560.5	6.75173829951	46.4944207577	117.431996155	99.3300018311	120.472763062	4.21000003815	1.0	0.899999976158	9.9	0.0599999986589	574.0
120	1254419585	-10800	1254419585	580.5	6.7687733378	46.4876826321	120.420002747	124.940002441	62.028793335	2.47000002861	94.5	3.00999999046	6.5880001545	0.0500000007451	614.0
120	1254419595	-10800	1254419595	607.5	6.7725200471	46.4862100999	120.240005493	119.059997559	32.6030387878	1.86000001431	35.5	1.82000005245	5.07599987984	0.0599999986589	624.0
120	1254419605	-10800	1254419605	622.5	6.77643280184	46.4850889369	115.379997253	115.650001526	62.1646385193	3.42000007629	74.5	2.55999994278	5.61599979401	0.0799999982119	634.0
120	1254419615	-10800	1254419615	628.5	6.77967181945	46.4838005551	104.939998627	122.430000305	95.5299224854	1.67999994755	77.5	1.76999998093	32.904001236	0.140000000596	644.0
120	1254419625	-10800	1254419625	632.5	6.78316162352	46.4826195454	115.631996155	109.86000061	91.5752944946	5.11999988556	76.5	2.05999994278	14.076000309	0.0900000035763	654.0
120	1254419635	-10800	1254419635	636.0	6.78746732173	46.48186442	119.951998901	107.480003357	55.349697113	2.83999991417	44.5	3.5	17.6759994507	0.0900000035763	664.0
120	1254419645	-10800	1254419645	637.5	6.79140589272	46.4804585239	132.407995605	123.88999939	120.676528931	7.73999977112	55.0	2.77999997139	20.484000206	0.209999993443	674.0
120	1254419655	-10800	1254419655	637.5	6.79507112995	46.4784044555	126.324000549	128.779998779	108.699440002	4.69000005722	146.5	4.11999988556	21.9960004807	0.15000000596	684.0
120	1254419665	-10800	1254419665	641.0	6.79868381267	46.4766896026	118.151998901	114.040000916	56.5647659302	4.69999980927	53.0	4.11999988556	13.931999588	0.0799999982119	694.0
120	1254419675	-10800	1254419675	640.0	6.80291088866	46.4759244189	121.716004944	105.13999939	109.823944092	2.34999990463	85.0	2.72000002861	13.6439998627	0.0799999982119	704.0
120	1254419685	-10800	1254419685	639.0	6.8069908623	46.4750395418	122.975999451	102.809997559	57.2515411377	3.23000001907	43.0	1.62999999523	22.6439998627	0.15000000596	714.0
