userid	time	tz	gps_time	altitude	longitude	latitude	speed	heading	horizontal_accuracy	horizontal_dop	vertical_accuracy	vertical_dop	speed_accuracy	heading_accuracy	time_since_gps_boot
056	1254920193	-7200	1254920193	442.5	6.56	46.51	2.62800006866	355.299987793	55.4025268555	3.31999993324	50.5	3.17000007629	6.87599987984	135.11000061	25.0
056	1254920203	-7200	1254920203	451.0	6.56	46.51	3.0960000515	358.589996338	51.7875137329	1.87000000477	81.0	3.72000002861	2.48399999142	63.4500007629	35.0
056	1254920213	-7200	1254920213	451.0	6.56	46.51	4.93200001717	62.9700012207	33.5916976929	1.37000000477	31.0	2.24000000954	4.17599987984	28.4200000763	45.0
056	1254920224	-7200	1254920224	452.0	6.56	46.51	2.51999995708	56.8400001526	64.1042175293	3.63000011444	72.5	3.73000001907	4.28400020599	149.320007324	56.0
056	1254920233	-7200	1254920233	453.0	6.56	46.51	4.03200001717	86.0500030518	33.7275428772	1.87000000477	94.0	3.71000003815	3.96000008583	60.0699996948	65.0
056	1254920243	-7200	1254920243	452.5	6.56	46.51	1.83599996567	15.0900001526	59.0099945068	1.86000001431	75.5	3.71000003815	6.94799981117	232.740005493	75.0
056	1254920253	-7200	1254920253	453.0	6.56	46.51	12.9599996567	285.350006104	104.865562439	2.00999999046	218.0	2.54999995232	5.1119998455	9.72999954224	85.0
056	1254920263	-7200	1254920263	453.5	6.56	46.51	12.9599996567	285.350006104	110.488082886	1.86000001431	153.5	3.70000004768	5.1119998455	9.72999954224	95.0
056	1254920273	-7200	1254920273	454.0	6.56	46.51	12.9599996567	285.350006104	88.7074356079	1.29999995232	4.5	0.910000026226	5.1119998455	9.72999954224	105.0
056	1254920283	-7200	1254920283	454.0	6.56	46.51	2.12399990559	17.7600002289	49.3347396851	2.00999999046	60.0	2.54999995232	6.3	183.470001221	115.0
056	1254920293	-7200	1254920293	454.0	6.56	46.51	2.12399990559	17.7600002289	104.759910583	1.71000003815	151.5	2.28999996185	6.3	183.470001221	125.0
056	1254920312	-7200	1254920312	452.5	6.56	46.51	2.12399990559	17.7600002289	123.951927185	1.30999994278	15.5	0.910000026226	6.3	183.470001221	144.0
056	1254920322	-7200	1254920322	452.5	6.56	46.51	0.9	158.86000061	35.636932373	1.19000005722	9.5	0.910000026226	23.9400003433	359.989990234	154.0
