userid	time	tz	gps_time	altitude	longitude	latitude	speed	heading	horizontal_accuracy	horizontal_dop	vertical_accuracy	vertical_dop	speed_accuracy	heading_accuracy	time_since_gps_boot
010	1256726886	-7200	1256726886	460.5	6.565	46.52			171.867828369	1.75999999046	40.5	1.0			49.0
010	1257843674	-7200	1257843674	458.0	6.56656645436	46.5281439074	15.0120002747	212.690002441	48.3536300659	2.71000003815	90.0	2.03999996185	18.3240005493	7.30999994278	26.0
010	1257843684	-7200	1257843684	459.0	6.5663584156	46.5278292509	15.0120002747	212.690002441	80.5793151855	1.96000003815	15.5	0.850000023842	18.3240005493	7.30999994278	36.0
010	1257843694	-7200	1257843694	457.5	6.56602666	46.527375371	15.0120002747	212.690002441	65.3570175171	2.22000002861	102.0	3.33999991417	18.3240005493	7.30999994278	46.0
010	1257843704	-7200	1257843704	456.5	6.56579557102	46.5268892208	18.1080007553	203.399993896	55.9081764221	2.82999992371	110.5	5.96000003815	3.0960000515	4.73999977112	56.0
010	1257843714	-7200	1257843714	457.5	6.56550379708	46.526426037	18.431999588	205.630004883	53.5006828308	2.81999993324	104.5	5.96000003815	2.12399990559	4.63999986649	66.0
010	1257843724	-7200	1257843724	457.5	6.56527488739	46.525998141	18.431999588	205.630004883	125.574531555	2.68000006676	79.5	2.02999997139	2.12399990559	4.63999986649	76.0
010	1257843734	-7200	1257843734	458.0	6.5650106899	46.5254825703	20.1240005493	201.830001831	31.1842041016	2.24000000954	46.5	3.52999997139	2.7	4.17999982834	86.0
010	1257843744	-7200	1257843744	452.5	6.56468471781	46.5250835081	19.6919992447	203.399993896	108.140960693	2.80999994278	215.0	5.96999979019	2.66400003433	5.30000019073	96.0
010	1257843754	-7200	1257843754	450.0	6.56447139846	46.5245258603	19.6919992447	203.399993896	60.957118988	2.79999995232	123.0	5.96999979019	2.66400003433	5.30000019073	106.0
010	1257843764	-7200	1257843764	448.5	6.56417459538	46.5240770095	20.1960004807	203.619995117	81.3642044067	2.79999995232	161.5	5.96999979019	2.7	3.51999998093	116.0
010	1257843774	-7200	1257843774	448.0	6.56382758472	46.5236302542	21.0960004807	201.75	71.4399032593	2.66000008583	92.5	2.00999999046	2.3039999485	4.17999982834	126.0
010	1257843784	-7200	1257843784	447.5	6.56365910853	46.5230675773	21.0960004807	201.75	119.54447937	2.65000009537	132.0	2.00999999046	2.3039999485	4.17999982834	136.0
010	1257843794	-7200	1257843794	448.0	6.56338611004	46.5225453849	19.836000824	205.199996948	56.7609863281	2.77999997139	103.0	5.96999979019	1.87199993134	3.29999995232	146.0
010	1257843804	-7200	1257843804	447.5	6.56331922248	46.5224574588	0.360000005364	162.559997559	58.6930198669	2.76999998093	103.5	5.96999979019	5.6880001545	359.989990234	156.0
010	1257843814	-7200	1257843814	447.5	6.56332232379	46.5224501665	0.360000005364	141.13999939	50.7233886719	2.76999998093	107.0	5.96999979019	7.74000034332	359.989990234	166.0
010	1257843824	-7200	1257843824	448.0	6.56330715255	46.5223461472	21.7800006866	159.589996338	55.2138519287	2.19000005722	82.5	3.32999992371	21.636000824	5.55000019073	176.0
010	1257843844	-7200	1257843844	450.5	6.56446670459	46.5218652776	16.847999382	163.740005493	112.691802979	2.18000006676	368.0	3.32999992371	24.263999176	8.09000015259	196.0
010	1257843854	-7200	1257843853	450.5	6.56455094269	46.5216514553	16.847999382	163.740005493	167.867919922	2.50999999046	3.0	0.889999985695	24.263999176	8.09000015259	205.0
010	1257844453	-7200	1257844453	450.5	6.56369196557	46.5201121194	16.847999382	163.740005493	223.149688721	3.67000007629	84.5	0.889999985695	24.263999176	8.09000015259	805.0
010	1257844463	-7200	1257844463	450.5	6.56335652194	46.5201925856	16.847999382	163.740005493	252.454696655	3.71000003815	35.5	1.0	24.263999176	8.09000015259	815.0
010	1257844483	-7200	1257844483	450.5	6.56	46.51	16.847999382	163.740005493	308.913818359	2.88000011444	14.5	1.0	24.263999176	8.09000015259	835.0
010	1257851377	-7200	1257851377	465.0	6.56	46.51			162.728408813	2.66000008583	35.0	0.97000002861			7729.0
010	1257851410	-7200	1257851410	465.0	6.565	46.52			127.566940308	1.97000002861	12.0	1.0			7762.0
010	1257851420	-7200	1257851420	463.0	6.565	46.52			100.14868927	1.30999994278	155.0	1.87000000477			7772.0
