userid	time	tz	gps_time	altitude	longitude	latitude	speed	heading	horizontal_accuracy	horizontal_dop	vertical_accuracy	vertical_dop	speed_accuracy	heading_accuracy	time_since_gps_boot
165	1261103009	-3600	1261103009	448.0	6.56	46.51			128.721633911	3.97000002861	94.5	1.0			33.0
165	1261103019	-3600	1261103019	447.0	6.56	46.51			185.859970093	3.98000001907	36.0	1.0			43.0
165	1261103029	-3600	1261103029	446.5	6.56	46.51			199.429473877	3.99000000954	12.0	1.0			53.0
165	1261103039	-3600	1261103039	449.0	6.56	46.51	3.492000103	318.720001221	49.3498344421	1.73000001907	85.0	2.71000003815	46.6199993134	337.450012207	63.0
165	1261103049	-3600	1261103049	449.0	6.56	46.51	3.31200006008	6.98999977112	86.1490020752	4.36999988556	82.0	3.26999998093	16.631999588	104.720001221	73.0
165	1261103059	-3600	1261103059	449.0	6.56	46.51	5.0039999485	56.0	27.6823959351	1.91999995708	39.5	4.86000013351	1.54800002575	26.4200000763	83.0
165	1261103069	-3600	1261103069	451.0	6.56	46.51	4.8960000515	42.4799995422	17.2071609497	1.51999998093	28.5	2.86999988556	2.08799993992	24.4799995422	93.0
165	1261103079	-3600	1261103079	454.0	6.56	46.51	5.03999991417	66.2699966431	23.8183326721	1.52999997139	24.5	2.86999988556	1.65600003004	25.6399993896	103.0
165	1261103089	-3600	1261103089	450.5	6.56	46.51	4.03200001717	352.010009766	21.5466842651	1.80999994278	31.5	3.46000003815	2.807999897	44.9900016785	113.0
165	1261103099	-3600	1261103099	452.0	6.56	46.51	1.4039999485	280.549987793	65.4551315308	3.09999990463	90.5	3.68000006676	3.16799998283	359.989990234	123.0
165	1261103128	-3600	1261103128	454.0	6.56	46.51	10.8359999657	122.459999084	91.3262481689	1.62999999523	6.0	0.939999997616	35.063999176	49.1500015259	152.0
165	1261103138	-3600	1261103138	454.0	6.56	46.51	10.8359999657	122.459999084	93.1073379517	1.99000000954	125.5	3.19000005722	35.063999176	49.1500015259	162.0
165	1261103148	-3600	1261103148	454.0	6.56	46.51	10.8359999657	122.459999084	215.414016724	1.34000003338	2.0	0.930000007153	35.063999176	49.1500015259	172.0
165	1261103158	-3600	1261103158	454.0	6.56	46.51	4.46400003433	355.200012207	77.9454193115	1.86000001431	141.0	4.26000022888	12.8879997253	53.4599990845	182.0
165	1261103168	-3600	1261103168	454.0	6.56	46.51	2.1960000515	130.729995728	68.8286437988	1.83000004292	112.5	3.45000004768	31.8600013733	359.989990234	192.0
165	1261103178	-3600	1261103178	454.0	6.56	46.51	11.807999897	314.209991455	52.5120277405	1.97000002861	57.0	3.21000003815	17.352000618	11.6599998474	202.0
165	1261103198	-3600	1261103198	452.5	6.56	46.51	1.87199993134	354.829986572	37.795375824	1.09000003338	33.0	2.06999993324	25.9560001373	225.410003662	222.0
165	1261103218	-3600	1261103218	451.0	6.56	46.51	1.87199993134	354.829986572	79.27368927	1.49000000954	171.0	2.28999996185	25.9560001373	225.410003662	242.0
165	1261103228	-3600	1261103228	451.5	6.56	46.51	1.87199993134	354.829986572	28.112575531	1.84000003338	52.5	3.45000004768	25.9560001373	225.410003662	252.0
165	1261103238	-3600	1261103238	455.0	6.56	46.51	1.87199993134	354.829986572	79.9227294922	1.69000005722	71.5	2.75	25.9560001373	225.410003662	262.0
165	1261103248	-3600	1261103248	456.0	6.56	46.51	4.28400020599	325.630004883	68.4739303589	1.85000002384	154.5	3.45000004768	10.115999794	359.989990234	272.0
165	1261103258	-3600	1261103258	459.0	6.56	46.51	4.28400020599	325.630004883	54.3308525085	1.88999998569	110.5	4.26000022888	10.115999794	359.989990234	282.0
165	1261103268	-3600	1261103268	462.5	6.56	46.51	4.28400020599	325.630004883	57.508140564	1.75	99.5	2.8900001049	10.115999794	359.989990234	292.0
165	1261103278	-3600	1261103278	462.0	6.56	46.51	11.6640000343	30.8700008392	58.5420799255	1.73000001907	105.0	7.05000019073	37.6920009613	20.6700000763	302.0
165	1261103288	-3600	1261103288	460.5	6.56	46.51	3.707999897	41.0299987793	40.7915344238	1.67999994755	49.0	2.75999999046	3.9960000515	106.129997253	312.0
165	1261103308	-3600	1261103308	459.5	6.56491195112	46.5201696192	3.707999897	41.0299987793	115.340797424	2.28999996185	272.5	5.53999996185	3.9960000515	106.129997253	332.0
165	1261103318	-3600	1261103318	460.0	6.56489979737	46.5201890652	3.707999897	41.0299987793	73.5983428955	1.87000000477	131.0	3.45000004768	3.9960000515	106.129997253	342.0
165	1261103328	-3600	1261103328	460.0	6.565	46.52	3.707999897	41.0299987793	153.038070679	2.05999994278	4.0	0.959999978542	3.9960000515	106.129997253	352.0
165	1261103338	-3600	1261103338	463.0	6.565	46.52	6.3	83.4499969482	19.8486099243	1.49000000954	35.0	2.81999993324	4.57199993134	57.9700012207	362.0
165	1261103348	-3600	1261103348	463.0	6.565	46.52	6.3	83.4499969482	70.873878479	1.34000003338	9.0	0.939999997616	4.57199993134	57.9700012207	372.0
165	1261103358	-3600	1261103358	462.5	6.565	46.52	3.0960000515	122.510002136	105.756111145	5.28000020981	3.0	1.0	14.2200001717	316.290008545	382.0
165	1261103368	-3600	1261103368	462.5	6.565	46.52	3.0960000515	122.510002136	141.47605896	5.30000019073	1.0	1.0	14.2200001717	316.290008545	392.0
165	1261103688	-3600	1261103688	461.5	6.56876955296	46.5206964216	3.0960000515	122.510002136	296.514068604	4.55999994278	46.5	1.0	14.2200001717	316.290008545	712.0
165	1261103697	-3600	1261103697	463.0	6.56921370984	46.5205758061	3.0960000515	122.510002136	116.820014954	1.51999998093	5.0	0.939999997616	14.2200001717	316.290008545	721.0
165	1261103707	-3600	1261103707	463.0	6.56918638484	46.5205971799	3.0960000515	122.510002136	208.636810303	4.59999990463	2.0	1.0	14.2200001717	316.290008545	731.0
165	1261103786	-3600	1261103786	464.5	6.57008668472	46.5206998582	3.0960000515	122.510002136	143.770355225	4.67999982834	5.5	1.0	14.2200001717	316.290008545	810.0
165	1261103816	-3600	1261103816	464.5	6.56987051552	46.5207435279	3.0960000515	122.510002136	367.191741943	1.51999998093	2.0	0.959999978542	14.2200001717	316.290008545	840.0
165	1261103843	-3600	1261103843	463.5	6.56944002114	46.5207830066	3.0960000515	122.510002136	109.642814636	1.51999998093	3.0	0.959999978542	14.2200001717	316.290008545	867.0
165	1261103926	-3600	1261103926	461.5	6.56836579683	46.5211554983	3.0960000515	122.510002136	158.170028687	1.66999995708	25.5	0.939999997616	14.2200001717	316.290008545	950.0
165	1261103956	-3600	1261103956	461.0	6.56828675552	46.5209207212	3.0960000515	122.510002136	292.5519104	1.20000004768	9.5	0.990000009537	14.2200001717	316.290008545	980.0
165	1261105160	-3600	1261105160	447.5	6.56926785691	46.5210033668			85.9150466919	1.61000001431	101.0	1.0			475.0
165	1261105170	-3600	1261105170	447.0	6.56920482502	46.5210182027			158.909637451	1.61000001431	32.5	1.0			485.0
