userid	time	tz	gps_time	altitude	longitude	latitude	speed	heading	horizontal_accuracy	horizontal_dop	vertical_accuracy	vertical_dop	speed_accuracy	heading_accuracy	time_since_gps_boot
186	1271184659	-7200	1271184658	501.0	6.86670309881	46.4534061093	3.31200006008	310.140014648	116.759635925	2.06999993324	236.5	3.50999999046	30.4560001373	107.569999695	136.0
186	1271184668	-7200	1271184668	494.0	6.86660117491	46.4534591667	3.31200006008	310.140014648	22.7164707184	1.91999995708	24.0	1.92999994755	30.4560001373	107.569999695	146.0
186	1271184678	-7200	1271184678	489.5	6.86640956467	46.4535309996	3.13200001717	149.089996338	54.3459472656	3.23000001907	47.0	2.06999993324	14.184000206	145.710006714	156.0
186	1271184688	-7200	1271184688	477.5	6.86614553482	46.4536353543	4.86000008583	272.899993896	27.47108078	1.84000003338	27.0	1.73000001907	6.12000017166	87.8399963379	166.0
186	1271184698	-7200	1271184698	473.5	6.8660347261	46.4536900881	4.53599996567	46.3899993896	67.8777160645	2.71000003815	63.5	3.09999990463	5.9039999485	21.0799999237	176.0
186	1271184708	-7200	1271184708	473.0	6.86610421206	46.4536731566	0.540000021458	214.850006104	102.239212036	1.59000003338	72.5	2.49000000954	7.63199958801	359.989990234	186.0
186	1271184718	-7200	1271184718	472.5	6.86608962755	46.453641976	2.88000004292	200.830001831	110.593734741	6.19000005722	132.0	6.42999982834	4.53599996567	198.699996948	196.0
186	1271184728	-7200	1271184728	470.5	6.86608904082	46.45364843	2.88000004292	200.830001831	146.789154053	1.52999997139	11.0	0.819999992847	4.53599996567	198.699996948	206.0
186	1271184738	-7200	1271184738	470.5	6.86626271378	46.4536283135	2.88000004292	200.830001831	86.2320251465	1.59000003338	106.0	2.48000001907	4.53599996567	198.699996948	216.0
186	1271184748	-7200	1271184748	471.0	6.86692966157	46.4537167425	28.4759994507	92.0400009155	108.156059265	2.70000004768	234.0	3.94000005722	4.392000103	5.55000019073	226.0
186	1271184758	-7200	1271184758	471.0	6.86794823006	46.4537499348	28.4759994507	92.0400009155	151.370178223	1.65999996662	3.5	0.959999978542	4.392000103	5.55000019073	236.0
186	1271184768	-7200	1271184768	471.0	6.86794118926	46.4537977117	28.4759994507	92.0400009155	146.2759552	2.41000008583	5.0	0.870000004768	4.392000103	5.55000019073	246.0
186	1271184778	-7200	1271184778	471.0	6.86754598267	46.4543220833	28.4759994507	92.0400009155	127.265060425	2.00999999046	2.0	0.97000002861	4.392000103	5.55000019073	256.0
186	1271184788	-7200	1271184788	470.5	6.86673235164	46.4555134866	28.4759994507	92.0400009155	123.619857788	1.54999995232	1.5	0.839999973774	4.392000103	5.55000019073	266.0
186	1271184798	-7200	1271184798	471.5	6.86556492061	46.4564951747	29.9160015106	289.339996338	108.835289001	3.30999994278	520.5	7.21999979019	22.068000412	2.76999998093	276.0
186	1271184808	-7200	1271184808	449.5	6.86423027067	46.4570761242	29.9160015106	289.339996338	71.319152832	1.20000004768	18.0	0.850000023842	22.068000412	2.76999998093	286.0
186	1271184818	-7200	1271184818	442.5	6.86272395942	46.4577319241	29.9160015106	289.339996338	109.469238281	1.23000001907	117.0	1.62000000477	22.068000412	2.76999998093	296.0
186	1271184828	-7200	1271184828	441.5	6.86203924201	46.4584289629	29.9160015106	289.339996338	91.7941589355	1.23000001907	95.5	1.61000001431	22.068000412	2.76999998093	306.0
